Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY,SPY
Date,,,,,,
2009-04-30,64.22197723388672,87.41999816894531,89.0199966430664,86.91999816894531,88.55000305175781,301419800
2009-05-01,64.56727600097656,87.88999938964844,88.20999908447266,86.72000122070312,87.44000244140625,236110300
2009-05-04,66.76386260986328,90.87999725341797,90.94000244140625,88.37999725341797,88.55000305175781,287120000
2009-05-05,66.5361328125,90.56999969482422,90.93000030517578,89.83999633789062,90.56999969482422,243036300
2009-05-06,67.68951416015625,92.13999938964844,92.19999694824219,90.61000061035156,91.68000030517578,291941000
2009-05-07,66.74915313720703,90.86000061035156,93.1500015258789,90.27999877929688,93.01000213623047,317728000
2009-05-08,68.30659484863281,92.9800033569336,93.22000122070312,91.44000244140625,92.02999877929688,299081700
2009-05-11,67.02833557128906,91.23999786376953,92.11000061035156,91.04000091552734,91.69999694824219,247923600
2009-05-12,66.82996368408203,90.97000122070312,91.83000183105469,89.8499984741211,91.62999725341797,282431300
2009-05-13,65.14763641357422,88.68000030517578,90.01000213623047,88.5,89.73999786376953,269619100
2009-05-14,65.70597076416016,89.44000244140625,90.12000274658203,88.5,88.72000122070312,260098700
2009-05-15,65.16969299316406,88.70999908447266,90.0,88.1500015258789,89.37000274658203,271502700
2009-05-18,67.02098846435547,91.2300033569336,91.33999633789062,88.56999969482422,89.55000305175781,241447400
2009-05-19,66.94020080566406,91.12000274658203,91.97000122070312,90.80999755859375,91.18000030517578,206102200
2009-05-20,66.4920425415039,90.51000213623047,92.80000305175781,90.41000366210938,91.94999694824219,285722200
2009-05-21,65.53699493408203,89.20999908447266,89.80000305175781,88.26000213623047,89.45999908447266,258988400
2009-05-22,65.39743041992188,89.0199966430664,90.0,88.68000030517578,89.45999908447266,166811900
2009-05-26,67.07242584228516,91.30000305175781,91.55999755859375,88.31999969482422,88.36000061035156,236318500
2009-05-27,65.87496185302734,89.66999816894531,91.75,89.52999877929688,91.44000244140625,246015800
2009-05-28,66.79322052001953,90.91999816894531,91.33999633789062,89.0999984741211,90.45999908447266,289095000
2009-05-29,67.97603607177734,92.52999877929688,93.69999694824219,90.68000030517578,91.41999816894531,258641500
2009-06-01,69.62161254882812,94.7699966430664,95.16999816894531,93.43000030517578,93.66999816894531,276246800
2009-06-02,69.68035888671875,94.8499984741211,95.37000274658203,94.2300033569336,94.4000015258789,230874500
2009-06-03,68.79882049560547,93.6500015258789,94.12999725341797,92.76000213623047,94.04000091552734,235310500
2009-06-04,69.44525909423828,94.52999877929688,94.66999816894531,93.30000305175781,94.0,210102300
2009-06-05,69.45995330810547,94.55000305175781,95.66999816894531,93.80000305175781,95.48999786376953,284257900
2009-06-08,69.17346954345703,94.16000366210938,95.0999984741211,93.04000091552734,93.83999633789062,238565100
2009-06-09,69.5261001586914,94.63999938964844,95.13999938964844,94.0199966430664,94.69000244140625,225125500
2009-06-10,69.34976959228516,94.4000015258789,95.48999786376953,93.19000244140625,95.4800033569336,296100400
2009-06-11,69.65833282470703,94.81999969482422,96.11000061035156,94.55999755859375,94.58000183105469,275414200
2009-06-12,69.84935760498047,95.08000183105469,95.13999938964844,94.0,94.4000015258789,184361800
2009-06-15,68.2478256225586,92.9000015258789,94.0199966430664,92.4000015258789,93.95999908447266,224190500
2009-06-16,67.32220458984375,91.63999938964844,93.29000091552734,91.58000183105469,93.2300033569336,227319000
2009-06-17,67.25605010986328,91.55000305175781,92.33000183105469,90.83000183105469,91.5999984741211,223445200
2009-06-18,67.74828338623047,92.22000122070312,92.66999816894531,91.25,91.69000244140625,211725100
2009-06-19,67.99797821044922,92.04000091552734,92.69999694824219,91.5199966430664,92.58000183105469,215655600
2009-06-22,65.95894622802734,89.27999877929688,91.19000244140625,89.25,91.13999938964844,251913600
2009-06-23,66.01062774658203,89.3499984741211,89.87999725341797,88.8499984741211,89.47000122070312,188309800
2009-06-24,66.57951354980469,90.12000274658203,91.08000183105469,89.5999984741211,90.16000366210938,211577700
2009-06-25,68.0275650024414,92.08000183105469,92.16999816894531,89.56999969482422,89.66999816894531,279411000
2009-06-26,67.8502426147461,91.83999633789062,92.23999786376953,91.2699966430664,91.7699966430664,167579000
2009-06-29,68.48556518554688,92.69999694824219,92.81999969482422,91.5999984741211,92.11000061035156,168481300
2009-06-30,67.9314956665039,91.94999694824219,93.05999755859375,91.2699966430664,92.72000122070312,228888200
2009-07-01,68.21221160888672,92.33000183105469,93.2300033569336,92.20999908447266,92.33999633789062,173041100
2009-07-02,66.35049438476562,89.80999755859375,92.36000061035156,89.76000213623047,91.12999725341797,212309900
2009-07-06,66.34307861328125,89.80000305175781,89.93000030517578,88.66000366210938,88.94000244140625,174499600
2009-07-07,65.05762481689453,88.05999755859375,89.81999969482422,88.0,89.70999908447266,197088900
2009-07-08,65.0133056640625,88.0,88.80000305175781,87.0,88.58999633789062,248050500
2009-07-09,65.13888549804688,88.16999816894531,88.9000015258789,87.91000366210938,88.61000061035156,163777600
2009-07-10,64.98374938964844,87.95999908447266,88.48999786376953,87.3499984741211,87.69999694824219,173520300
2009-07-13,66.56471252441406,90.0999984741211,90.16999816894531,87.58999633789062,88.30999755859375,217413500
2009-07-14,66.94151306152344,90.61000061035156,90.69000244140625,89.7300033569336,90.37999725341797,181487400
2009-07-15,68.89929962158203,93.26000213623047,93.51000213623047,90.68000030517578,91.80999755859375,220877900
2009-07-16,68.78848266601562,93.11000061035156,94.51000213623047,92.81999969482422,93.0,231174500
2009-07-17,69.54205322265625,94.12999725341797,94.31999969482422,93.54000091552734,94.05999755859375,138561700
2009-07-20,70.28084564208984,95.12999725341797,95.29000091552734,94.19000244140625,94.68000030517578,164179400
2009-07-21,70.60588073730469,95.56999969482422,95.9000015258789,94.41999816894531,95.87000274658203,217718300
2009-07-22,70.59112548828125,95.55000305175781,96.12999725341797,94.88999938964844,94.95999908447266,196068100
2009-07-23,72.14998626708984,97.66000366210938,98.08000183105469,95.52999877929688,95.61000061035156,258795500
2009-07-24,72.44548034667969,98.05999755859375,98.13999938964844,96.69000244140625,97.19999694824219,154003100
2009-07-27,72.65972900390625,98.3499984741211,98.4000015258789,97.33999633789062,97.87999725341797,159259400
2009-07-28,72.31990814208984,97.88999938964844,98.37000274658203,97.05999755859375,97.66000366210938,186685200
2009-07-29,72.14254760742188,97.6500015258789,98.08999633789062,96.9800033569336,97.44000244140625,194399300
2009-07-30,72.89614868164062,98.66999816894531,99.83000183105469,98.5999984741211,98.83000183105469,225575400
2009-07-31,72.99958038330078,98.80999755859375,99.47000122070312,98.37999725341797,98.6500015258789,207358000
2009-08-03,74.20381164550781,100.44000244140625,100.52999877929688,99.30999755859375,99.8499984741211,175776900
2009-08-04,74.3958740234375,100.69999694824219,100.83999633789062,99.77999877929688,99.98999786376953,176714600
2009-08-05,74.181640625,100.41000366210938,100.86000061035156,99.58000183105469,100.7699966430664,184726400
2009-08-06,73.79747009277344,99.88999938964844,101.0199966430664,99.41999816894531,100.87000274658203,193203800
2009-08-07,74.7652587890625,101.19999694824219,102.02999877929688,100.38999938964844,100.94000244140625,220640900
2009-08-10,74.6101303100586,100.98999786376953,101.22000122070312,100.2699966430664,100.73999786376953,130898700
2009-08-11,73.67924499511719,99.7300033569336,100.61000061035156,99.45999908447266,100.54000091552734,157301000
2009-08-12,74.46976470947266,100.80000305175781,101.55999755859375,99.51000213623047,99.55999755859375,219052400
2009-08-13,75.03862762451172,101.56999969482422,101.61000061035156,100.26000213623047,101.26000213623047,176449500
2009-08-14,74.46238708496094,100.79000091552734,101.5999984741211,99.69999694824219,101.5199966430664,199616100
2009-08-17,72.63016510009766,98.30999755859375,98.94999694824219,98.11000061035156,98.8499984741211,237667500
2009-08-18,73.2064208984375,99.08999633789062,99.44000244140625,98.3499984741211,98.52999877929688,173461500
2009-08-19,73.84919738769531,99.95999908447266,100.30000305175781,98.20999908447266,98.30999755859375,192812800
2009-08-20,74.6101303100586,100.98999786376953,101.22000122070312,99.87000274658203,100.08999633789062,174131300
2009-08-21,76.07292175292969,102.97000122070312,103.12999725341797,101.62000274658203,101.81999969482422,224605000
2009-08-24,76.06552124023438,102.95999908447266,103.94999694824219,102.58999633789062,103.38999938964844,191279000
2009-08-25,76.21331787109375,103.16000366210938,104.26000213623047,102.94000244140625,103.37000274658203,215310600
2009-08-26,76.22068786621094,103.16999816894531,103.63999938964844,102.48999786376953,102.83999633789062,194620700
2009-08-27,76.390625,103.4000015258789,103.72000122070312,101.94000244140625,103.11000061035156,196230100
2009-08-28,76.37581634521484,103.37999725341797,104.3499984741211,102.66999816894531,104.2300033569336,147024400
2009-08-31,75.69615936279297,102.45999908447266,102.58000183105469,101.79000091552734,102.37000274658203,176051600
2009-09-01,74.02649688720703,100.19999694824219,103.23999786376953,99.98999786376953,101.94999694824219,321276800
2009-09-02,73.74575805664062,99.81999969482422,100.44000244140625,99.56999969482422,99.77999877929688,171805000
2009-09-03,74.35896301269531,100.6500015258789,100.7699966430664,99.58999633789062,100.4000015258789,143572300
2009-09-04,75.400634765625,102.05999755859375,102.08999633789062,100.55000305175781,100.8499984741211,142687900
2009-09-08,76.05078887939453,102.94000244140625,103.05000305175781,102.38999938964844,103.0,132909100
2009-09-09,76.6344223022461,103.7300033569336,104.08000183105469,102.80000305175781,103.12000274658203,154612500
2009-09-10,77.41752624511719,104.79000091552734,104.86000061035156,103.22000122070312,103.80000305175781,162902400
2009-09-11,77.40274047851562,104.7699966430664,105.30000305175781,104.27999877929688,104.98999786376953,152360100
2009-09-14,77.779541015625,105.27999877929688,105.45999908447266,103.1500015258789,103.87999725341797,149593800
2009-09-15,78.10458374023438,105.72000122070312,106.11000061035156,104.76000213623047,105.44999694824219,196795900
2009-09-16,79.28665161132812,107.31999969482422,107.33999633789062,105.7300033569336,106.0999984741211,206406300
2009-09-17,79.16845703125,107.16000366210938,108.05999755859375,106.56999969482422,107.16999816894531,229170900
2009-09-18,79.21891021728516,106.72000122070312,107.16000366210938,106.36000061035156,107.1500015258789,153799100
2009-09-21,79.01848602294922,106.44999694824219,107.0,105.66000366210938,105.88999938964844,151892000
2009-09-22,79.47871398925781,107.06999969482422,107.37000274658203,106.5999984741211,107.08000183105469,143126700
2009-09-23,78.81809997558594,106.18000030517578,108.02999877929688,105.98999786376953,107.31999969482422,225947400
2009-09-24,77.94959259033203,105.01000213623047,106.63999938964844,104.55000305175781,106.41000366210938,228636800
2009-09-25,77.5339126586914,104.44999694824219,105.36000061035156,104.08999633789062,104.77999877929688,204059000
2009-09-28,78.92201232910156,106.31999969482422,106.55000305175781,104.83000183105469,104.8499984741211,118285800
2009-09-29,78.6844482421875,106.0,107.0199966430664,105.77999877929688,106.51000213623047,133733900
2009-09-30,78.3801040649414,105.58999633789062,106.45999908447266,104.62000274658203,106.36000061035156,254383000
2009-10-01,76.43527221679688,102.97000122070312,105.7300033569336,102.94999694824219,103.0,281840600
2009-10-02,76.0789794921875,102.48999786376953,103.0999984741211,101.98999786376953,102.0199966430664,224748800
2009-10-05,77.21470642089844,104.0199966430664,104.31999969482422,102.5999984741211,102.9000015258789,149875000
2009-10-06,78.32073974609375,105.51000213623047,106.11000061035156,104.70999908447266,104.7699966430664,202491100
2009-10-07,78.5360107421875,105.80000305175781,105.91000366210938,105.06999969482422,105.2699966430664,159200300
2009-10-08,79.13726806640625,106.61000061035156,107.16999816894531,105.8499984741211,106.55000305175781,183305800
2009-10-09,79.61978149414062,107.26000213623047,107.26000213623047,106.36000061035156,106.63999938964844,135008300
2009-10-12,79.9315414428711,107.68000030517578,108.08999633789062,107.27999877929688,107.76000213623047,118031000
2009-10-13,79.76827239990234,107.45999908447266,107.70999908447266,106.76000213623047,107.38999938964844,157692700
2009-10-14,81.1414794921875,109.30999755859375,109.41999816894531,107.41999816894531,108.72000122070312,191421600
2009-10-15,81.43841552734375,109.70999908447266,109.70999908447266,108.7300033569336,108.77999877929688,173873600
2009-10-16,80.82975769042969,108.88999938964844,109.2699966430664,108.2300033569336,108.80000305175781,192069400
2009-10-19,81.497802734375,109.79000091552734,110.12999725341797,108.7300033569336,109.06999969482422,159530400
2009-10-20,81.06729888916016,109.20999908447266,109.98999786376953,108.68000030517578,109.94999694824219,180921100
2009-10-21,80.3398208618164,108.2300033569336,110.30999755859375,108.1500015258789,109.04000091552734,225379300
2009-10-22,81.1563491821289,109.33000183105469,109.68000030517578,107.5,108.19000244140625,238444000
2009-10-23,80.22844696044922,108.08000183105469,109.76000213623047,107.62999725341797,109.69000244140625,240033200
2009-10-26,79.35997772216797,106.91000366210938,109.30999755859375,106.61000061035156,108.19999694824219,242028200
2009-10-27,78.99626159667969,106.41999816894531,107.38999938964844,106.16000366210938,107.02999877929688,253266300
2009-10-28,77.50421142578125,104.41000366210938,106.4800033569336,104.3499984741211,106.1500015258789,248821400
2009-10-29,79.16696166992188,106.6500015258789,106.86000061035156,104.94000244140625,105.19000244140625,198110600
2009-10-30,76.87326049804688,103.55999755859375,106.62000274658203,103.44000244140625,106.30000305175781,325608100
2009-11-02,77.4373779296875,104.31999969482422,105.41000366210938,103.08000183105469,104.12999725341797,254222900
2009-11-03,77.6823501586914,104.6500015258789,104.80000305175781,103.54000091552734,103.73999786376953,228362600
2009-11-04,77.88277435302734,104.91999816894531,106.33000183105469,104.6500015258789,105.51000213623047,247996700
2009-11-05,79.3154296875,106.8499984741211,106.87999725341797,105.44000244140625,105.66000366210938,180015300
2009-11-06,79.52326965332031,107.12999725341797,107.4000015258789,106.05000305175781,106.26000213623047,170954100
2009-11-09,81.3344955444336,109.56999969482422,109.62999725341797,107.87000274658203,107.94999694824219,159495700
2009-11-10,81.34931182861328,109.58999633789062,109.93000030517578,108.97000122070312,109.30999755859375,171899800
2009-11-11,81.76504516601562,110.1500015258789,110.81999969482422,109.62000274658203,110.30999755859375,169466200
2009-11-12,80.93363952636719,109.02999877929688,110.56999969482422,108.75,110.0,157144500
2009-11-13,81.37162780761719,109.62000274658203,110.08999633789062,108.75,109.30999755859375,150963000
2009-11-16,82.55189514160156,111.20999908447266,111.69000244140625,110.31999969482422,110.37999725341797,210922200
2009-11-17,82.64839172363281,111.33999633789062,111.38999938964844,110.5,110.91999816894531,147134100
2009-11-18,82.596435546875,111.2699966430664,111.43000030517578,110.56999969482422,111.26000213623047,156486800
2009-11-19,81.5200424194336,109.81999969482422,111.30999755859375,109.12999725341797,110.51000213623047,208734600
2009-11-20,81.2305679321289,109.43000030517578,109.76000213623047,109.01000213623047,109.25,134196000
2009-11-23,82.26237487792969,110.81999969482422,111.73999786376953,110.5999984741211,110.72000122070312,148010200
2009-11-24,82.3885726928711,110.98999786376953,111.19999694824219,110.01000213623047,111.0,138420100
2009-11-25,82.6780776977539,111.37999725341797,111.5,110.81999969482422,111.16999816894531,109564800
2009-11-27,81.3344955444336,109.56999969482422,110.31999969482422,108.29000091552734,108.4000015258789,126001800
2009-11-30,81.60916137695312,109.94000244140625,110.19999694824219,108.12000274658203,109.4800033569336,160874800
2009-12-01,82.61865997314453,111.30000305175781,111.66000366210938,110.7300033569336,110.91999816894531,159613700
2009-12-02,82.58158111572266,111.25,112.01000213623047,110.91999816894531,111.27999877929688,132315100
2009-12-03,81.93578338623047,110.37999725341797,112.18000030517578,110.29000091552734,111.55000305175781,167324900
2009-12-04,82.4034194946289,111.01000213623047,112.37999725341797,110.04000091552734,111.83999633789062,274907800
2009-12-07,82.27722930908203,110.83999633789062,111.52999877929688,110.48999786376953,110.91000366210938,127973800
2009-12-08,81.36416625976562,109.61000061035156,110.7699966430664,109.2699966430664,110.04000091552734,169863700
2009-12-09,81.66852569580078,110.0199966430664,110.18000030517578,109.0199966430664,109.58000183105469,155063400
2009-12-10,82.12876892089844,110.63999938964844,111.12000274658203,110.44999694824219,110.69999694824219,138014600
2009-12-11,82.47767639160156,111.11000061035156,111.36000061035156,110.61000061035156,111.11000061035156,124854000
2009-12-14,83.04180145263672,111.87000274658203,112.0,111.12999725341797,111.87000274658203,107141500
2009-12-15,82.65582275390625,111.3499984741211,111.91999816894531,111.0,111.45999908447266,120408800
2009-12-16,82.78196716308594,111.5199966430664,112.12999725341797,111.2699966430664,111.80000305175781,155358200
2009-12-17,81.78728485107422,110.18000030517578,110.93000030517578,110.08000183105469,110.72000122070312,183390100
2009-12-18,82.25,110.20999908447266,110.30000305175781,109.27999877929688,110.19999694824219,174591200
2009-12-21,83.08586120605469,111.33000183105469,111.69999694824219,110.76000213623047,110.76000213623047,118039600
2009-12-22,83.3844223022461,111.7300033569336,111.97000122070312,111.43000030517578,111.56999969482422,91707500
2009-12-23,83.54859924316406,111.94999694824219,112.11000061035156,111.5,112.0,111783100
2009-12-24,83.9441146850586,112.4800033569336,112.5999984741211,112.0,112.19000244140625,39677500
2009-12-28,84.12323760986328,112.72000122070312,112.98999786376953,112.31999969482422,112.9000015258789,87508500
2009-12-29,84.00382232666016,112.55999755859375,113.02999877929688,112.55000305175781,113.01000213623047,80572500
2009-12-30,83.97398376464844,112.5199966430664,112.6500015258789,112.16999816894531,112.2300033569336,73138400
2009-12-31,83.16798400878906,111.44000244140625,112.80000305175781,111.38999938964844,112.7699966430664,90637900
2010-01-04,84.5784912109375,113.33000183105469,113.38999938964844,111.51000213623047,112.37000274658203,118944600
2010-01-05,84.80235290527344,113.62999725341797,113.68000030517578,112.8499984741211,113.26000213623047,111579900
2010-01-06,84.86204528808594,113.70999908447266,113.98999786376953,113.43000030517578,113.5199966430664,116074400
2010-01-07,85.22030639648438,114.19000244140625,114.33000183105469,113.18000030517578,113.5,131091100
2010-01-08,85.50392150878906,114.56999969482422,114.62000274658203,113.66000366210938,113.88999938964844,126402800
2010-01-11,85.623291015625,114.7300033569336,115.12999725341797,114.23999786376953,115.08000183105469,106375700
2010-01-12,84.82478332519531,113.66000366210938,114.20999908447266,113.22000122070312,113.97000122070312,163333500
2010-01-13,85.54119873046875,114.62000274658203,114.94000244140625,113.37000274658203,113.94999694824219,161822000
2010-01-14,85.7725601196289,114.93000030517578,115.13999938964844,114.41999816894531,114.48999786376953,115718800
2010-01-15,84.80985260009766,113.63999938964844,114.83999633789062,113.19999694824219,114.7300033569336,212283100
2010-01-19,85.86958312988281,115.05999755859375,115.12999725341797,113.58999633789062,113.62000274658203,139172700
2010-01-20,84.99640655517578,113.88999938964844,114.44999694824219,112.9800033569336,114.27999877929688,216490200
2010-01-21,83.36199188232422,111.69999694824219,114.2699966430664,111.55999755859375,113.91999816894531,344859600
2010-01-22,81.50370788574219,109.20999908447266,111.73999786376953,109.08999633789062,111.19999694824219,345942400
2010-01-25,81.92161560058594,109.7699966430664,110.41000366210938,109.41000366210938,110.20999908447266,186937500
2010-01-26,81.57831573486328,109.30999755859375,110.47000122070312,109.04000091552734,109.33999633789062,211168800
2010-01-27,81.96643829345703,109.83000183105469,110.08000183105469,108.33000183105469,109.16999816894531,271863600
2010-01-28,81.02608489990234,108.56999969482422,110.25,107.91000366210938,110.19000244140625,316104000
2010-01-29,80.14546203613281,107.38999938964844,109.80000305175781,107.22000122070312,109.04000091552734,310677600
2010-02-01,81.3917465209961,109.05999755859375,109.06999969482422,107.5,108.1500015258789,187865000
2010-02-02,82.37687683105469,110.37999725341797,110.58999633789062,108.87999725341797,109.26000213623047,216327900
2010-02-03,81.96643829345703,109.83000183105469,110.4800033569336,109.51000213623047,109.87999725341797,172730700
2010-02-04,79.43643951416016,106.44000244140625,109.02999877929688,106.41999816894531,108.9800033569336,356715700
2010-02-05,79.60064697265625,106.66000366210938,106.87999725341797,104.58000183105469,106.55999755859375,493585800
2010-02-08,79.02596282958984,105.88999938964844,107.33000183105469,105.80999755859375,106.73999786376953,224166900
2010-02-09,80.0185775756836,107.22000122070312,108.1500015258789,106.2699966430664,107.12999725341797,337820500
2010-02-10,79.86186218261719,107.01000213623047,107.5999984741211,106.11000061035156,107.05000305175781,240511500
2010-02-11,80.69770812988281,108.12999725341797,108.25,106.25,106.87000274658203,223591600
2010-02-12,80.63054656982422,108.04000091552734,108.0999984741211,106.51000213623047,106.98999786376953,304622100
2010-02-16,81.89927673339844,109.73999786376953,109.8499984741211,107.81999969482422,108.86000061035156,159317500
2010-02-17,82.28733825683594,110.26000213623047,110.41000366210938,109.73999786376953,110.2699966430664,168845100
2010-02-18,82.7724380493164,110.91000366210938,111.13999938964844,110.04000091552734,110.08000183105469,193708600
2010-02-19,82.94409942626953,111.13999938964844,111.56999969482422,110.36000061035156,110.62000274658203,222684900
2010-02-22,82.95901489257812,111.16000366210938,111.58000183105469,110.83000183105469,111.55000305175781,132346900
2010-02-23,81.95149993896484,109.80999755859375,111.19999694824219,109.5199966430664,110.86000061035156,207497000
2010-02-24,82.70524597167969,110.81999969482422,111.0,109.86000061035156,110.13999938964844,176350700
2010-02-25,82.59329986572266,110.66999816894531,110.75,108.94000244140625,109.23999786376953,259634700
2010-02-26,82.64556121826172,110.73999786376953,111.12000274658203,110.11000061035156,110.7699966430664,173589300
2010-03-01,83.50379943847656,111.88999938964844,112.0,111.16999816894531,111.19999694824219,147709700
2010-03-02,83.73514556884766,112.19999694824219,112.73999786376953,112.0,112.37000274658203,160992400
2010-03-03,83.80980682373047,112.30000305175781,112.97000122070312,112.0199966430664,112.48999786376953,150785000
2010-03-04,84.06353759765625,112.63999938964844,112.80000305175781,112.02999877929688,112.44999694824219,135770400
2010-03-05,85.26507568359375,114.25,114.33999633789062,113.0999984741211,113.37000274658203,176118800
2010-03-08,85.27998352050781,114.2699966430664,114.5199966430664,114.06999969482422,114.26000213623047,114631200
2010-03-09,85.42178344726562,114.45999908447266,114.98999786376953,113.87000274658203,113.93000030517578,154556700
2010-03-10,85.80242156982422,114.97000122070312,115.27999877929688,114.41000366210938,114.51000213623047,186088800
2010-03-11,86.1606216430664,115.44999694824219,115.4800033569336,114.3499984741211,114.69999694824219,160791100
2010-03-12,86.16810607910156,115.45999908447266,115.97000122070312,115.13999938964844,115.94999694824219,162074800
2010-03-15,86.19048309326172,115.48999786376953,115.56999969482422,114.5999984741211,115.26000213623047,146816800
2010-03-16,86.87710571289062,116.41000366210938,116.5199966430664,115.48999786376953,115.80999755859375,168673000
2010-03-17,87.39205169677734,117.0999984741211,117.4800033569336,116.41999816894531,116.76000213623047,177468100
2010-03-18,87.3472671508789,117.04000091552734,117.2699966430664,116.56999969482422,117.11000061035156,196509100
2010-03-19,86.9051513671875,115.97000122070312,117.29000091552734,115.5199966430664,115.97000122070312,226641100
2010-03-22,87.36976623535156,116.58999633789062,116.80000305175781,115.23999786376953,115.30999755859375,184477800
2010-03-23,87.98422241210938,117.41000366210938,117.51000213623047,116.37999725341797,116.76000213623047,182941600
2010-03-24,87.55708312988281,116.83999633789062,117.43000030517578,115.58000183105469,116.97000122070312,196072600
2010-03-25,87.4146957397461,116.6500015258789,118.16999816894531,116.51000213623047,117.62999725341797,223396300
2010-03-26,87.36224365234375,116.58000183105469,117.41999816894531,116.12000274658203,116.87000274658203,205808500
2010-03-29,87.91679382324219,117.31999969482422,117.52999877929688,116.69000244140625,117.16999816894531,134513500
2010-03-30,87.97674560546875,117.4000015258789,117.83000183105469,116.91000366210938,117.45999908447266,145772500
2010-03-31,87.67698669433594,117.0,117.5199966430664,116.61000061035156,116.94999694824219,161078700
2010-04-01,88.27647399902344,117.80000305175781,118.25,117.0999984741211,117.80000305175781,161215200
2010-04-05,88.99586486816406,118.76000213623047,118.83999633789062,117.91999816894531,118.25,105847600
2010-04-06,89.20574188232422,119.04000091552734,119.25,118.29000091552734,118.41999816894531,110384200
2010-04-07,88.6961669921875,118.36000061035156,119.36000061035156,117.80999755859375,118.80000305175781,184576300
2010-04-08,89.00336456298828,118.7699966430664,118.97000122070312,117.5999984741211,117.94999694824219,158704000
2010-04-09,89.587890625,119.55000305175781,119.5999984741211,118.80000305175781,119.0199966430664,133006500
2010-04-12,89.73028564453125,119.73999786376953,120.05000305175781,119.55999755859375,119.69999694824219,110279000
2010-04-13,89.7977066040039,119.83000183105469,120.04000091552734,119.0,119.62000274658203,125043600
2010-04-14,90.81687927246094,121.19000244140625,121.19000244140625,120.08000183105469,120.2699966430664,161609000
2010-04-15,90.89181518554688,121.29000091552734,121.56999969482422,120.94999694824219,120.98999786376953,144615300
2010-04-16,89.4455337524414,119.36000061035156,121.29000091552734,118.75,120.86000061035156,366786700
2010-04-19,89.78271484375,119.80999755859375,119.93000030517578,118.47000122070312,119.01000213623047,217947800
2010-04-20,90.58453369140625,120.87999725341797,120.9800033569336,119.87000274658203,120.55999755859375,157708000
2010-04-21,90.41968536376953,120.66000366210938,121.2300033569336,119.98999786376953,120.94999694824219,192910100
2010-04-22,90.6894760131836,121.0199966430664,121.16999816894531,119.12000274658203,119.80999755859375,115360300
2010-04-23,91.28148651123047,121.80999755859375,121.86000061035156,120.62999725341797,120.94000244140625,177335500
2010-04-26,90.93677520751953,121.3499984741211,122.12000274658203,121.2300033569336,121.8499984741211,143457300
2010-04-27,88.78605651855469,118.4800033569336,121.33999633789062,118.25,120.6500015258789,355853300
2010-04-28,89.46049499511719,119.37999725341797,119.68000030517578,118.2699966430664,119.05000305175781,300674100
2010-04-29,90.56957244873047,120.86000061035156,121.11000061035156,120.06999969482422,120.0999984741211,193775000
2010-04-30,89.0333480834961,118.80999755859375,121.01000213623047,118.77999877929688,120.87999725341797,270000900
2010-05-03,90.18739318847656,120.3499984741211,120.68000030517578,119.19999694824219,119.37999725341797,182747900
2010-05-04,88.066650390625,117.5199966430664,119.02999877929688,116.91999816894531,119.01000213623047,360353400
2010-05-05,87.5421142578125,116.81999969482422,117.80000305175781,115.97000122070312,116.55999755859375,328973200
2010-05-06,84.634521484375,112.94000244140625,117.0,105.0,116.26000213623047,647356600
2010-05-07,83.37555694580078,111.26000213623047,113.7699966430664,109.41000366210938,112.63999938964844,637558800
2010-05-10,87.04751586914062,116.16000366210938,116.6500015258789,114.91000366210938,115.80999755859375,396159600
2010-05-11,86.80022430419922,115.83000183105469,117.36000061035156,114.91000366210938,115.06999969482422,317849800
2010-05-12,88.01422882080078,117.44999694824219,117.62000274658203,116.08999633789062,116.29000091552734,235607100
2010-05-13,86.92012786865234,115.98999786376953,117.68000030517578,115.88999938964844,117.12999725341797,234452500
2010-05-14,85.34644317626953,113.88999938964844,115.33000183105469,112.87000274658203,115.12000274658203,345601400
2010-05-17,85.39138793945312,113.94999694824219,114.5199966430664,111.7699966430664,114.19999694824219,325739800
2010-05-18,84.2298812866211,112.4000015258789,115.22000122070312,112.02999877929688,114.87999725341797,360556800
2010-05-19,83.75027465820312,111.76000213623047,112.7699966430664,110.36000061035156,111.7699966430664,394742700
2010-05-20,80.5878677368164,107.54000091552734,109.88999938964844,107.47000122070312,109.37999725341797,530418300
2010-05-21,81.7644271850586,109.11000061035156,109.37999725341797,105.36000061035156,105.91000366210938,500909400
2010-05-24,80.71527862548828,107.70999908447266,109.38999938964844,107.61000061035156,108.5199966430664,269823000
2010-05-25,80.7977294921875,107.81999969482422,107.87000274658203,104.37999725341797,105.11000061035156,396505200
2010-05-26,80.31060791015625,107.16999816894531,109.47000122070312,106.8499984741211,108.4800033569336,349719300
2010-05-27,83.0008773803711,110.76000213623047,110.80000305175781,108.77999877929688,109.19000244140625,300870500
2010-05-28,81.95926666259766,109.37000274658203,110.72000122070312,108.8499984741211,110.63999938964844,297933500
2010-06-01,80.58037567138672,107.52999877929688,109.94999694824219,107.37000274658203,108.3499984741211,277909400
2010-06-02,82.67864990234375,110.33000183105469,110.33999633789062,107.51000213623047,108.08000183105469,240243700
2010-06-03,82.96343994140625,110.70999908447266,111.05999755859375,109.58000183105469,110.6500015258789,226618300
2010-06-04,80.0483627319336,106.81999969482422,109.33000183105469,106.45999908447266,108.61000061035156,398475600
